5 192.168.97.79:57712  -> 192.168.90.195:15006 98829512     1484162754   101026    
5 192.168.90.196:50726 -> 127.0.0.1:15001      3781422944   61428582     1634      
5 192.168.90.195:52392 -> 192.168.90.196:15006 782310731    3945540858   10193     
5 192.168.90.195:49726 -> 127.0.0.1:15001      842180435    1555338097   11002     
5 10.106.53.78:9080    -> 192.168.90.195:49726 1555338683   842180435    1594      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448581374    1082454064   108283    
5 10.98.184.108:9080   -> 192.168.90.196:50726 61428806     3781422944   41152     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490449634   341414308    41597     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269233471   3885678060   62832     
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885678891   4269233471   4174      
5 192.168.90.195:43528 -> 127.0.0.1:15001      3754926126   3242989353   5105      
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784420669   3711598536   4215      
5 192.168.90.195:43530 -> 127.0.0.1:15001      279892062    545312674    6610      
5 10.101.38.27:9080    -> 192.168.90.195:43528 3242989689   3754926126   1742      
5 10.101.38.27:9080    -> 192.168.90.195:43530 545313010    279892062    1488      
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011510474   3631111596   40760     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269233813   3885678891   14461     
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711598878   3784420669   15019     
5 192.168.90.197:9080  -> 192.168.90.195:47234 537632731    3546781763   179800    
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885679722   4269233813   2017      
5 192.168.90.195:43534 -> 127.0.0.1:15001      2671753841   3860104128   2684      
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784421500   3711598878   3253      
5 192.168.90.195:43532 -> 127.0.0.1:15001      2210213886   384624218    3927      
5 10.98.184.108:9080   -> 192.168.90.197:48708 3269296411   1831910257   189855    
5 192.168.90.199:9080  -> 192.168.90.197:60928 1422669414   2573194612   190702    
5 192.168.90.197:60928 -> 192.168.90.199:15006 2573195459   1422669414   1303      
5 192.168.90.197:48708 -> 127.0.0.1:15001      1831910623   3269296411   2113      
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108511732   1183727104   643       
5 192.168.90.197:48788 -> 127.0.0.1:15001      914575365    414654077    1526      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546782594   537632731    11369     
5 192.168.90.195:59540 -> 192.168.90.197:15006 475113739    2461710185   11173     
5 192.168.90.195:49746 -> 127.0.0.1:15001      991624766    551035543    12365     
5 192.168.90.195:49748 -> 127.0.0.1:15001      2213403930   2887493222   12242     
5 10.106.53.78:9080    -> 192.168.90.195:49746 551036133    991624766    1545      
5 10.106.53.78:9080    -> 192.168.90.195:49748 2887493812   2213403930   1786      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448582235    1082459418   65396     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984196855    3046985388   67910     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269233977   3885679722   41059     
5 10.101.38.27:9080    -> 192.168.90.195:43534 3860104464   2671753841   258       
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711599042   3784421500   43456     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011682092   1471113183   169401    
5 10.101.38.27:9080    -> 192.168.90.195:43532 384624554    2210213886   254       
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471114014   4011682092   3717      
5 192.168.90.195:49754 -> 127.0.0.1:15001      18993213     754111905    4575      
5 10.106.53.78:9080    -> 192.168.90.195:49754 754112410    18993213     1414      
5 192.168.90.198:9080  -> 192.168.90.195:53876 1683613282   3213821173   185102    
5 192.168.90.195:53876 -> 192.168.90.198:15006 3213822004   1683613282   2841      
5 192.168.90.195:49756 -> 127.0.0.1:15001      1350495295   2673044657   4054      
5 10.106.53.78:9080    -> 192.168.90.195:49756 2673045162   1350495295   2132      
5 192.168.97.79:57712  -> 192.168.90.195:15006 98830373     1484168108   113666    
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269234155   3885679722   57657     
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711599220   3784421500   50261     
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885680553   4269234155   4421      
5 192.168.90.195:43558 -> 127.0.0.1:15001      1857426550   1369738726   5326      
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784422331   3711599220   5845      
5 192.168.90.195:43556 -> 127.0.0.1:15001      427877617    4131155417   6810      
5 10.101.38.27:9080    -> 192.168.90.195:43558 1369739062   1857426550   1642      
5 10.101.38.27:9080    -> 192.168.90.195:43556 4131155753   427877617    6881      
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011511335   3631115954   39623     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984197716    3046990745   40287     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269234497   3885680553   13186     
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885681384   4269234497   1933      
5 192.168.90.195:43560 -> 127.0.0.1:15001      675685333    255981009    2587      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306092623   3099066615   222207    
5 192.168.90.196:9080  -> 192.168.90.195:52392 3945541449   782310731    194339    
5 192.168.90.196:9080  -> 192.168.90.195:52264 2781860188   2116814629   201364    
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099067446   2306092623   2031      
5 192.168.90.195:43562 -> 127.0.0.1:15001      4269416206   121340608    2683      
5 192.168.90.196:36910 -> 192.168.90.199:15006 341415159    2490449634   1378      
5 192.168.90.196:50726 -> 127.0.0.1:15001      3781423310   61428806     2460      
5 192.168.90.196:52476 -> 192.168.90.199:15006 1441557289   1205710204   982       
5 192.168.90.196:50812 -> 127.0.0.1:15001      617848394    959876377    1967      
5 192.168.90.195:52392 -> 192.168.90.196:15006 782311562    3945541449   11312     
5 192.168.90.195:49774 -> 127.0.0.1:15001      3960995448   3955782351   12324     
5 192.168.90.195:52264 -> 192.168.90.196:15006 2116815460   2781860188   11836     
5 192.168.90.195:49776 -> 127.0.0.1:15001      1698445207   1805510806   12985     
5 10.106.53.78:9080    -> 192.168.90.195:49774 3955782937   3960995448   1202      
5 10.106.53.78:9080    -> 192.168.90.195:49776 1805511392   1698445207   1724      
5 192.168.97.79:57712  -> 192.168.90.195:15006 98831234     1484172466   68204     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269234661   3885681384   41602     
5 10.101.38.27:9080    -> 192.168.90.195:43560 255981345    675685333    233       
5 192.168.90.197:9080  -> 192.168.90.195:47234 537633327    3546782594   158881    
5 10.101.38.27:9080    -> 192.168.90.195:43562 121340944    4269416206   245       
5 10.98.184.108:9080   -> 192.168.90.197:48788 414654301    914575365    166572    
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183727334   3108511732   167312    
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011682603   1471114014   123634    
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108512579   1183727334   1338      
5 192.168.90.197:48788 -> 127.0.0.1:15001      914575731    414654301    2327      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546783425   537633327    11208     
5 192.168.90.195:49780 -> 127.0.0.1:15001      1717889002   1286342625   12033     
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471114845   4011682603   4383      
5 192.168.90.195:49782 -> 127.0.0.1:15001      733155007    1472615840   5046      
5 10.106.53.78:9080    -> 192.168.90.195:49780 1286343215   1717889002   1219      
5 10.106.53.78:9080    -> 192.168.90.195:49782 1472616345   733155007    1001      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448583096    1082464775   109214    
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711599562   3784422331   111472    
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784423162   3711599562   2823      
5 192.168.90.195:43582 -> 127.0.0.1:15001      1404621562   3676237116   3718      
5 10.101.38.27:9080    -> 192.168.90.195:43582 3676237452   1404621562   1564      
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711599904   3784423162   17393     
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306092965   3099067446   68860     
5 192.168.90.197:9080  -> 192.168.90.195:59540 2461710781   475113739    228612    
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269234839   3885681384   77806     
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784423993   3711599904   2248      
5 192.168.90.195:43586 -> 127.0.0.1:15001      1285254475   894943747    2940      
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099068277   2306092965   4010      
5 192.168.90.195:43584 -> 127.0.0.1:15001      3730455308   1261179705   4777      
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885682215   4269234839   4835      
5 10.101.38.27:9080    -> 192.168.90.195:43584 1261180041   3730455308   1537      
5 192.168.90.195:43590 -> 127.0.0.1:15001      1334568843   3385656049   5918      
5 10.98.184.108:9080   -> 192.168.90.197:48788 414654525    914575731    67436     
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183727564   3108512579   68382     
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108513426   1183727564   1278      
5 192.168.90.197:48788 -> 127.0.0.1:15001      914576097    414654525    2198      
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011512196   3631121312   45981     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984198577    3046996098   46701     
5 10.101.38.27:9080    -> 192.168.90.195:43590 3385656385   1334568843   4360      
5 192.168.90.195:59540 -> 192.168.90.197:15006 475114570    2461710781   10798     
5 192.168.90.195:49798 -> 127.0.0.1:15001      3104879400   2266449869   11799     
5 192.168.90.196:9080  -> 192.168.90.195:52264 2781860780   2116815460   112770    
5 10.106.53.78:9080    -> 192.168.90.195:49798 2266450459   3104879400   1746      
5 10.98.184.108:9080   -> 192.168.90.196:50812 959876601    617848394    121638    
5 192.168.90.198:9080  -> 192.168.90.195:53876 1683613793   3213822004   197217    
5 192.168.90.199:9080  -> 192.168.90.196:52476 1205710434   1441557289   122675    
5 192.168.90.196:52476 -> 192.168.90.199:15006 1441558140   1205710434   1196      
5 192.168.90.196:50812 -> 127.0.0.1:15001      617848760    959876601    2195      
5 192.168.90.195:53876 -> 192.168.90.198:15006 3213822835   1683613793   3630      
5 192.168.90.195:49806 -> 127.0.0.1:15001      2339296522   1863738334   4393      
5 192.168.90.195:52264 -> 192.168.90.196:15006 2116816291   2781860780   11558     
5 192.168.90.195:49804 -> 127.0.0.1:15001      3693940636   490194175    12267     
5 10.106.53.78:9080    -> 192.168.90.195:49806 1863738839   2339296522   2071      
5 10.106.53.78:9080    -> 192.168.90.195:49804 490194761    3693940636   3037      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448583957    1082469133   64598     
5 192.168.97.79:57712  -> 192.168.90.195:15006 98832095     1484177819   66733     
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711600068   3784423993   40539     
5 10.101.38.27:9080    -> 192.168.90.195:43586 894944083    1285254475   225       
5 192.168.90.197:9080  -> 192.168.90.195:47234 537633923    3546783425   108267    
5 10.98.184.108:9080   -> 192.168.90.197:48788 414654749    914576097    47506     
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183727794   3108513426   48268     
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108514273   1183727794   1030      
5 192.168.90.197:48788 -> 127.0.0.1:15001      914576463    414654749    1782      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546784256   537633923    10374     
5 192.168.90.195:49808 -> 127.0.0.1:15001      3313393400   1076260787   11281     
5 10.106.53.78:9080    -> 192.168.90.195:49808 1076261377   3313393400   1679      
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269235181   3885682215   103248    
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885683046   4269235181   2818      
5 192.168.90.195:43610 -> 127.0.0.1:15001      4262113399   2164548638   3468      
5 10.101.38.27:9080    -> 192.168.90.195:43610 2164548974   4262113399   1661      
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711600246   3784423993   78094     
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784424824   3711600246   1759      
5 192.168.90.195:43612 -> 127.0.0.1:15001      1964376978   3649933959   2518      
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269235523   3885683046   13489     
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306093307   3099068277   123898    
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885683877   4269235523   2135      
5 192.168.90.196:9080  -> 192.168.90.195:52392 3945542041   782311562    229858    
5 192.168.90.195:43614 -> 127.0.0.1:15001      591197242    3645740466   2795      
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099069108   2306093307   1568      
5 10.101.38.27:9080    -> 192.168.90.195:43614 3645740802   591197242    1289      
5 192.168.90.195:43618 -> 127.0.0.1:15001      2705813160   3782853476   2845      
5 192.168.97.79:57712  -> 192.168.90.195:15006 98832956     1484183172   44496     
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011513057   3631126669   44388     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984199438    3047001455   45361     
5 10.98.184.108:9080   -> 192.168.90.196:50812 959876825    617848760    113660    
5 192.168.90.199:9080  -> 192.168.90.196:52476 1205710664   1441558140   114511    
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011683114   1471114845   192979    
5 192.168.90.196:52476 -> 192.168.90.199:15006 1441558991   1205710664   1210      
5 192.168.90.196:50812 -> 127.0.0.1:15001      617849126    959876825    2117      
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471115676   4011683114   3175      
5 192.168.90.195:52392 -> 192.168.90.196:15006 782312393    3945542041   11044     
5 192.168.90.195:49830 -> 127.0.0.1:15001      510809205    2843845382   3933      
5 192.168.90.195:49826 -> 127.0.0.1:15001      1683945633   1238942246   12033     
5 10.106.53.78:9080    -> 192.168.90.195:49830 2843845887   510809205    1405      
5 10.106.53.78:9080    -> 192.168.90.195:49826 1238942832   1683945633   2642      
5 10.101.38.27:9080    -> 192.168.90.195:43612 3649934295   1964376978   254       
5 10.101.38.27:9080    -> 192.168.90.195:43618 3782853812   2705813160   256       
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269235865   3885683877   46325     
5 192.168.90.196:9080  -> 192.168.90.195:52264 2781861372   2116816291   155741    
5 192.168.90.197:9080  -> 192.168.90.195:47234 537634518    3546784256   119506    
5 10.98.184.108:9080   -> 192.168.90.196:50812 959877049    617849126    48325     
5 192.168.90.199:9080  -> 192.168.90.196:52476 1205710894   1441558991   49182     
5 10.98.184.108:9080   -> 192.168.90.197:48788 414654973    914576463    127480    
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183728024   3108514273   128106    
5 192.168.90.196:52476 -> 192.168.90.199:15006 1441559842   1205710894   1817      
5 192.168.90.196:50812 -> 127.0.0.1:15001      617849492    959877049    2742      
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108515120   1183728024   1304      
5 192.168.90.197:48788 -> 127.0.0.1:15001      914576829    414654973    2263      
5 192.168.90.195:52264 -> 192.168.90.196:15006 2116817122   2781861372   10950     
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546785087   537634518    10441     
5 192.168.90.195:49832 -> 127.0.0.1:15001      95902527     2892243840   11931     
5 192.168.90.195:49834 -> 127.0.0.1:15001      3939340715   2462919421   11306     
5 10.106.53.78:9080    -> 192.168.90.195:49834 2462920011   3939340715   1591      
5 10.106.53.78:9080    -> 192.168.90.195:49832 2892244426   95902527     3390      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448584818    1082473490   107311    
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711600588   3784424824   78756     
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306093649   3099069108   74950     
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784425655   3711600588   3760      
5 192.168.90.195:43636 -> 127.0.0.1:15001      2023950790   4011472001   4784      
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885684708   4269235865   3287      
5 192.168.90.195:43640 -> 127.0.0.1:15001      3915363991   1289345244   4806      
5 10.101.38.27:9080    -> 192.168.90.195:43636 4011472337   2023950790   1827      
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099069939   2306093649   7100      
5 192.168.90.195:43638 -> 127.0.0.1:15001      3781537864   3296602750   8599      
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756356881   3776041497   8366      
5 192.168.90.195:43642 -> 127.0.0.1:15001      1920076849   669356462    10433     
5 10.101.38.27:9080    -> 192.168.90.195:43640 1289345580   3915363991   1288      
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011513918   3631131026   42511     
5 192.168.97.79:57712  -> 192.168.90.195:15006 98833817     1484188526   43178     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984200299    3047006808   43909     
5 10.101.38.27:9080    -> 192.168.90.195:43642 669356798    1920076849   1185      
5 10.101.38.27:9080    -> 192.168.90.195:43638 3296603086   3781537864   8819      
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011683625   1471115676   134278    
5 192.168.90.196:9080  -> 192.168.90.195:52264 2781861964   2116817122   83725     
5 192.168.90.197:9080  -> 192.168.90.195:59540 2461711377   475114570    263203    
5 192.168.90.197:9080  -> 192.168.90.195:47234 537635113    3546785087   83722     
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471116507   4011683625   4235      
5 192.168.90.195:49856 -> 127.0.0.1:15001      3843668922   2873296174   4882      
5 10.98.184.108:9080   -> 192.168.90.197:48788 414655197    914576829    90872     
5 10.106.53.78:9080    -> 192.168.90.195:49856 2873296679   3843668922   1453      
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183728254   3108515120   91527     
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108515967   1183728254   976       
5 192.168.90.197:48788 -> 127.0.0.1:15001      914577195    414655197    1612      
5 10.98.184.108:9080   -> 192.168.90.196:50812 959877273    617849492    93711     
5 10.98.184.108:9080   -> 192.168.90.197:48788 414655421    914577195    842       
5 192.168.90.199:9080  -> 192.168.90.196:52476 1205711124   1441559842   94795     
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183728484   3108515967   1548      
5 192.168.90.196:52476 -> 192.168.90.199:15006 1441560693   1205711124   889       
5 192.168.90.195:59540 -> 192.168.90.197:15006 475115401    2461711377   8812      
5 192.168.90.196:50812 -> 127.0.0.1:15001      617849858    959877273    1821      
5 192.168.90.195:49858 -> 127.0.0.1:15001      3152589419   1122240395   9590      
5 192.168.90.197:48408 -> 192.168.90.199:15006 3108516814   1183728484   1447      
5 192.168.90.197:48788 -> 127.0.0.1:15001      914577561    414655421    2247      
5 10.106.53.78:9080    -> 192.168.90.195:49858 1122240984   3152589419   1444      
5 192.168.90.195:52264 -> 192.168.90.196:15006 2116817953   2781861964   11086     
5 192.168.90.195:49860 -> 127.0.0.1:15001      1920561489   980931643    11692     
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546785918   537635113    11248     
5 192.168.90.195:49862 -> 127.0.0.1:15001      402353220    2106711437   12130     
5 10.106.53.78:9080    -> 192.168.90.195:49860 980932229    1920561489   1532      
5 10.106.53.78:9080    -> 192.168.90.195:49862 2106712027   402353220    2114      
5 192.168.97.79:57714  -> 192.168.90.195:15006 448585679    1082478848   78535     
5 192.168.90.199:9080  -> 192.168.90.197:48408 1183728714   3108516814   42129     
5 10.98.184.108:9080   -> 192.168.90.197:48788 414655645    914577561    41859     
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306093991   3099069939   114308    
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099070770   2306093991   2930      
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776041839   1756356881   115871    
5 192.168.90.195:43664 -> 127.0.0.1:15001      3565092985   4014048823   3929      
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756357712   3776041839   2062      
5 192.168.90.195:43666 -> 127.0.0.1:15001      1243833826   1428462831   2816      
5 10.101.38.27:9080    -> 192.168.90.195:43664 4014049159   3565092985   2445      
5 192.168.97.79:44984  -> 192.168.90.195:15006 4011514779   3631136383   41006     
5 192.168.97.79:57712  -> 192.168.90.195:15006 98834678     1484193879   41918     
5 192.168.97.79:54110  -> 192.168.90.195:15006 984201160    3047011165   42384     
5 192.168.90.194:9080  -> 192.168.90.195:44172 3711600930   3784425655   133190    
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306094333   3099070770   10792     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011684136   1471116507   106090    
5 192.168.90.195:44172 -> 192.168.90.194:15006 3784426486   3711600930   2565      
5 192.168.90.195:43670 -> 127.0.0.1:15001      1567009126   2921949188   3217      
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099071601   2306094333   3773      
5 192.168.90.195:43668 -> 127.0.0.1:15001      698120956    1245121548   4559      
5 10.101.38.27:9080    -> 192.168.90.195:43670 2921949524   1567009126   247       
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306094675   3099071601   6         
