5 127.0.0.6:40185      -> 192.168.90.194:15090 3177942781   1700358424   4513      
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739318351   4089369807   147018    
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737224535   1906059491   157150    
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490490574   341565588    158235    
5 192.168.90.196:36910 -> 192.168.90.199:15006 341566439    2490490574   1391      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906059857   2737224535   2403      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089370638   2739318351   12690     
5 192.168.90.195:58240 -> 127.0.0.1:15001      3808781244   3904916781   13659     
5 10.106.53.78:9080    -> 192.168.90.195:58240 3904917367   3808781244   1901      
5 192.168.97.79:38100  -> 192.168.90.195:15006 329218407    78365467     78805     
5 192.168.90.194:9080  -> 192.168.90.195:58936 4269293321   3885823213   180183    
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776110923   1756524544   60299     
5 192.168.90.195:58936 -> 192.168.90.194:15006 3885824044   4269293321   2098      
5 192.168.90.195:52040 -> 127.0.0.1:15001      2285634269   4019563649   2877      
5 10.101.38.27:9080    -> 192.168.90.195:52040 4019563985   2285634269   259       
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099289089   2306183937   4177      
5 192.168.90.195:52042 -> 127.0.0.1:15001      2551348439   1525363765   4747      
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756525375   3776110923   4968      
5 192.168.90.195:52044 -> 127.0.0.1:15001      3577857025   4152527746   5598      
5 192.168.90.195:44046 -> 192.168.90.194:15006 85538943     3868168596   6180      
5 192.168.90.195:52048 -> 127.0.0.1:15001      3850068219   2114866415   6830      
5 10.101.38.27:9080    -> 192.168.90.195:52048 2114866751   3850068219   2370      
5 10.101.38.27:9080    -> 192.168.90.195:52044 4152528082   3577857025   319       
5 192.168.90.197:9080  -> 192.168.90.195:47234 537714324    3546895520   165967    
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980100364   1955807119   46489     
5 10.101.38.27:9080    -> 192.168.90.195:52042 1525364101   2551348439   202       
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704830035   1334555246   179529    
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937859638   274467706    180410    
5 192.168.90.197:38158 -> 192.168.90.199:15006 274468553    2937859638   1400      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334555612   3704830035   2343      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546896351   537714324    11341     
5 192.168.90.195:58264 -> 127.0.0.1:15001      4102717606   3698597749   12097     
5 10.106.53.78:9080    -> 192.168.90.195:58264 3698598339   4102717606   1653      
5 192.168.97.79:38100  -> 192.168.90.195:15006 329219268    78370820     61782     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011816996   1471332279   150896    
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739318943   4089370638   69927     
5 192.168.90.197:9080  -> 192.168.90.195:47234 537714920    3546896351   8604      
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471333110   4011816996   4589      
5 192.168.90.195:58268 -> 127.0.0.1:15001      4236932244   381973143    5591      
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737224759   1906059857   79749     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490490804   341566439    80681     
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704830259   1334555612   17544     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937859868   274468553    18436     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341567290    2490490804   1309      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906060223   2737224759   2216      
5 192.168.90.197:38158 -> 192.168.90.199:15006 274469382    2937859868   1200      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334555960   3704830259   2104      
5 10.106.53.78:9080    -> 192.168.90.195:58268 381973648    4236932244   4709      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089371469   2739318943   10960     
5 192.168.90.195:58266 -> 127.0.0.1:15001      3839883108   3944690590   11653     
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546897164   537714920    11317     
5 192.168.90.195:58270 -> 127.0.0.1:15001      1209945783   1798723441   11941     
5 192.168.97.79:38104  -> 192.168.90.195:15006 948081580    1039935239   74714     
5 10.106.53.78:9080    -> 192.168.90.195:58266 3944691176   3839883108   2367      
5 10.106.53.78:9080    -> 192.168.90.195:58270 1798724031   1209945783   2282      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306184279   3099289089   39109     
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179411859   1574126703   78073     
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099289920   2306184279   2808      
5 192.168.90.195:1812  -> 127.0.0.1:15001      3940317125   2418529511   3613      
5 10.101.38.27:9080    -> 192.168.90.195:52064 2418529847   3940317125   3016      
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776111265   1756525375   56447     
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756526206   3776111265   2003      
5 192.168.90.195:52072 -> 127.0.0.1:15001      3416603714   4095323114   2630      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306184621   3099289920   33056     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937860098   274469382    43638     
5 192.168.90.197:9080  -> 192.168.90.195:47234 537715516    3546897164   41021     
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704830483   1334555960   43180     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868168938   85538943     76462     
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099290751   2306184621   1943      
5 192.168.90.195:52074 -> 127.0.0.1:15001      14842215     403101562    2756      
5 10.101.38.27:9080    -> 192.168.90.195:52074 403101898    14842215     1474      
5 192.168.90.195:44046 -> 192.168.90.194:15006 85539774     3868168938   3160      
5 192.168.90.195:52078 -> 127.0.0.1:15001      3612022645   2056058389   3805      
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737224983   1906060223   50524     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490491034   341567290    51331     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341568141    2490491034   1201      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906060589   2737224983   2186      
5 10.101.38.27:9080    -> 192.168.90.195:52078 2056058725   3612022645   1443      
5 192.168.90.195:52392 -> 192.168.90.196:15006 782446058    3945637280   11251     
5 192.168.90.195:58286 -> 127.0.0.1:15001      1866091735   3523420623   12147     
5 10.106.53.78:9080    -> 192.168.90.195:58286 3523421209   1866091735   1624      
5 192.168.97.79:38100  -> 192.168.90.195:15006 329220129    78376177     69720     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011817507   1471333110   68078     
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471333941   4011817507   3513      
5 192.168.90.195:58292 -> 127.0.0.1:15001      994099601    3997353623   4261      
5 192.168.90.197:38158 -> 192.168.90.199:15006 274470229    2937860098   1138      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334556326   3704830483   1845      
5 192.168.90.195:59540 -> 192.168.90.197:15006 475249101    2461807253   10101     
5 192.168.90.195:58290 -> 127.0.0.1:15001      1339992231   1669382540   10767     
5 10.106.53.78:9080    -> 192.168.90.195:58292 3997354128   994099601    1545      
5 10.106.53.78:9080    -> 192.168.90.195:58290 1669383130   1339992231   1822      
5 10.101.38.27:9080    -> 192.168.90.195:52072 4095323450   3416603714   2049      
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980101225   1955812476   62695     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868169280   85539774     33405     
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179412720   1574132056   71526     
5 192.168.90.195:44046 -> 192.168.90.194:15006 85540605     3868169280   2249      
5 192.168.90.195:1813  -> 127.0.0.1:15001      1891734617   360471020    2865      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306184963   3099290751   42055     
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776111607   1756526206   38606     
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099291582   2306184963   2664      
5 192.168.90.195:52096 -> 127.0.0.1:15001      3453083382   169714314    3439      
5 192.168.90.195:53876 -> 192.168.90.198:15006 3213957294   1683696575   4516      
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756527037   3776111607   3646      
5 192.168.90.195:58304 -> 127.0.0.1:15001      1041251276   676169345    5521      
5 192.168.90.195:52098 -> 127.0.0.1:15001      1059918846   630381447    4617      
5 10.106.53.78:9080    -> 192.168.90.195:58304 676169850    1041251276   1992      
5 10.101.38.27:9080    -> 192.168.90.195:52098 630381783    1059918846   2612      
5 192.168.97.79:38104  -> 192.168.90.195:15006 948082441    1039939596   115393    
5 192.168.90.196:9080  -> 192.168.90.195:52392 3945637872   782446058    66817     
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737225207   1906060589   74357     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868169444   85540605     43711     
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980102086   1955816833   44083     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490491264   341568141    75346     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341568992    2490491264   1314      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906060955   2737225207   2372      
5 192.168.90.195:52392 -> 192.168.90.196:15006 782446889    3945637872   9238      
5 192.168.90.195:58310 -> 127.0.0.1:15001      427775359    3769135756   10186     
5 10.101.38.27:9080    -> 192.168.90.195:52086 360471356    1891734617   332       
5 10.106.53.78:9080    -> 192.168.90.195:58310 3769136341   427775359    1845      
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179413581   1574137413   58164     
5 192.168.90.197:9080  -> 192.168.90.195:59540 2461807848   475249101    71799     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868169622   85540605     15128     
5 192.168.90.195:44046 -> 192.168.90.194:15006 85541436     3868169622   2814      
5 192.168.90.195:1814  -> 127.0.0.1:15001      1476045608   2256772874   3452      
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704830707   1334556326   81067     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937860328   274470229    81840     
5 192.168.90.197:38158 -> 192.168.90.199:15006 274471076    2937860328   1171      
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776111949   1756527037   40963     
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334556692   3704830707   2079      
5 192.168.90.195:59540 -> 192.168.90.197:15006 475249932    2461807848   11132     
5 192.168.90.195:58316 -> 127.0.0.1:15001      1474944405   1485795509   12015     
5 10.101.38.27:9080    -> 192.168.90.195:52096 169714650    3453083382   315       
5 10.106.53.78:9080    -> 192.168.90.195:58316 1485796099   1474944405   1743      
5 192.168.97.79:38100  -> 192.168.90.195:15006 329220990    78381530     99067     
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739319535   4089371469   163205    
5 192.168.97.79:38104  -> 192.168.90.195:15006 948083302    1039943954   43239     
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756527868   3776111949   2541      
5 192.168.90.195:1815  -> 127.0.0.1:15001      2899707850   3587143340   3092      
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737225431   1906060955   40607     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490491494   341568992    41455     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341569843    2490491494   1516      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906061321   2737225431   2397      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089372300   2739319535   9640      
5 192.168.90.195:58322 -> 127.0.0.1:15001      1456561186   780264730    10491     
5 10.106.53.78:9080    -> 192.168.90.195:58322 780265315    1456561186   1223      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306185305   3099291582   28895     
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099292413   2306185305   1730      
5 192.168.90.195:52116 -> 127.0.0.1:15001      3937110386   3196247635   2326      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306185647   3099292413   5         
5 10.101.38.27:9080    -> 192.168.90.195:52116 3196247971   3937110386   119       
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868169786   85541436     41361     
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179414442   1574142766   42318     
5 10.101.38.27:9080    -> 192.168.90.195:52104 2256773210   1476045608   396       
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868169964   85541436     14775     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011818018   1471333941   136715    
5 192.168.90.195:44046 -> 192.168.90.194:15006 85542267     3868169964   2539      
5 192.168.90.195:52124 -> 127.0.0.1:15001      1281394485   3687338432   3189      
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704830931   1334556692   56167     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937860558   274471076    57046     
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471334772   4011818018   3638      
5 192.168.90.195:58336 -> 127.0.0.1:15001      4227588407   2169681626   6352      
5 192.168.90.197:38158 -> 192.168.90.199:15006 274471923    2937860558   1478      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334557058   3704830931   2407      
5 10.106.53.78:9080    -> 192.168.90.195:58336 2169682131   4227588407   1729      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546897995   537715516    10988     
5 192.168.90.195:58332 -> 127.0.0.1:15001      2815901323   4105545520   11745     
5 10.106.53.78:9080    -> 192.168.90.195:58332 4105546110   2815901323   1619      
5 10.101.38.27:9080    -> 192.168.90.195:52110 3587143676   2899707850   189       
5 192.168.97.79:38100  -> 192.168.90.195:15006 329221851    78386887     52273     
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980102947   1955822186   40457     
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776112291   1756527868   23979     
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739320126   4089372300   61370     
5 192.168.90.195:56510 -> 192.168.90.194:15006 1756528699   3776112291   2124      
5 192.168.90.195:1816  -> 127.0.0.1:15001      1149605110   1429256248   2732      
5 192.168.90.195:59952 -> 192.168.90.194:15006 1226712032   3108786159   5024      
5 192.168.90.195:1817  -> 127.0.0.1:15001      3567315448   370439080    5813      
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737225655   1906061321   69390     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490491724   341569843    70225     
5 10.101.38.27:9080    -> 192.168.90.195:52136 370439416    3567315448   1659      
5 192.168.90.196:36910 -> 192.168.90.199:15006 341570694    2490491724   1210      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906061687   2737225655   2189      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089373131   2739320126   10671     
5 192.168.90.195:58344 -> 127.0.0.1:15001      954345479    4114698048   11644     
5 10.106.53.78:9080    -> 192.168.90.195:58344 4114698634   954345479    1785      
5 192.168.90.197:9080  -> 192.168.90.195:47234 537716112    3546897995   38282     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868170128   85542267     45692     
5 10.101.38.27:9080    -> 192.168.90.195:52124 3687338768   1281394485   280       
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704831155   1334557058   46298     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937860788   274471923    47232     
5 192.168.90.197:38158 -> 192.168.90.199:15006 274472770    2937860788   1261      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334557424   3704831155   2248      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546898826   537716112    10384     
5 192.168.90.195:58350 -> 127.0.0.1:15001      2212274815   2224358048   11227     
5 192.168.97.79:38104  -> 192.168.90.195:15006 948084163    1039948311   46290     
5 10.106.53.78:9080    -> 192.168.90.195:58350 2224358638   2212274815   6271      
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011818529   1471334772   61578     
5 192.168.90.194:9080  -> 192.168.90.195:59952 3108786501   1226712032   29402     
5 192.168.97.79:38100  -> 192.168.90.195:15006 329222712    78392244     46252     
5 192.168.90.195:59952 -> 192.168.90.194:15006 1226712863   3108786501   2582      
5 192.168.90.195:52144 -> 127.0.0.1:15001      1030530245   81640649     3414      
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471335603   4011818529   3770      
5 192.168.90.195:58356 -> 127.0.0.1:15001      3262159704   2112983724   4666      
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776112455   1756528699   41281     
5 192.168.90.194:9080  -> 192.168.90.195:56510 3776112633   1756528699   9         
5 10.101.38.27:9080    -> 192.168.90.195:52132 1429256584   1149605110   254       
5 10.106.53.78:9080    -> 192.168.90.195:58356 2112984229   3262159704   1215      
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868170306   85542267     37793     
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739320718   4089373131   44635     
5 192.168.90.195:44046 -> 192.168.90.194:15006 85543098     3868170306   2026      
5 192.168.90.195:52150 -> 127.0.0.1:15001      415170508    3981344548   2821      
5 10.101.38.27:9080    -> 192.168.90.195:52150 3981344884   415170508    1406      
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737225879   1906061687   53123     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490491954   341570694    54156     
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179415303   1574148120   42616     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341571545    2490491954   1310      
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906062053   2737225879   2463      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089373962   2739320718   10526     
5 192.168.90.195:58362 -> 127.0.0.1:15001      26132728     2810464528   11300     
5 192.168.90.197:9080  -> 192.168.90.195:47234 537716707    3546898826   41864     
5 10.106.53.78:9080    -> 192.168.90.195:58362 2810465114   26132728     1841      
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868170648   85543098     17923     
5 192.168.90.195:44046 -> 192.168.90.194:15006 85543929     3868170648   2024      
5 192.168.90.195:1818  -> 127.0.0.1:15001      940235258    3919290638   2544      
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704831379   1334557424   55192     
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937861018   274472770    56177     
5 192.168.90.194:9080  -> 192.168.90.195:59952 3108786665   1226712863   41305     
5 192.168.90.197:38158 -> 192.168.90.199:15006 274473617    2937861018   1158      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334557790   3704831379   2001      
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546899657   537716707    9091      
5 192.168.90.195:58366 -> 127.0.0.1:15001      857043140    170787522    9844      
5 10.101.38.27:9080    -> 192.168.90.195:52144 81640985     1030530245   1270      
5 10.106.53.78:9080    -> 192.168.90.195:58366 170788111    857043140    2984      
5 192.168.97.79:38100  -> 192.168.90.195:15006 329223573    78397601     57105     
5 192.168.90.198:9080  -> 192.168.90.195:53876 1683697086   3213957294   221347    
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099293244   2306185647   2847      
5 192.168.90.195:1819  -> 127.0.0.1:15001      2768251377   3786865837   3579      
5 192.168.90.195:53876 -> 192.168.90.198:15006 3213958125   1683697086   3469      
5 192.168.90.195:58374 -> 127.0.0.1:15001      2908644343   2502441683   4163      
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980103808   1955826544   45797     
5 10.106.53.78:9080    -> 192.168.90.195:58374 2502442188   2908644343   1519      
5 10.101.38.27:9080    -> 192.168.90.195:52162 3786866173   2768251377   1621      
5 192.168.90.194:9080  -> 192.168.90.195:59824 2306185989   3099293244   15630     
5 192.168.90.198:9080  -> 192.168.90.195:59908 4011819040   1471335603   75583     
5 192.168.90.195:59824 -> 192.168.90.194:15006 3099294075   2306185989   2187      
5 192.168.90.195:52168 -> 127.0.0.1:15001      4266798845   2175955792   2898      
5 192.168.90.195:59908 -> 192.168.90.198:15006 1471336434   4011819040   3527      
5 192.168.90.195:58380 -> 127.0.0.1:15001      82075509     3621637173   4317      
5 192.168.97.79:38104  -> 192.168.90.195:15006 948085024    1039953664   41496     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868170812   85543929     47103     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868170990   85543929     8         
5 10.106.53.78:9080    -> 192.168.90.195:58380 3621637678   82075509     1605      
5 10.101.38.27:9080    -> 192.168.90.195:52158 3919290974   940235258    727       
5 192.168.90.195:44046 -> 192.168.90.194:15006 85544742     3868170990   2019      
5 192.168.90.195:52174 -> 127.0.0.1:15001      3249360667   222838634    2841      
5 192.168.90.196:9080  -> 192.168.90.195:42518 2739321309   4089373962   69106     
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737226103   1906062053   77705     
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490492184   341571545    78726     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341572396    2490492184   1434      
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490492414   341572396    9         
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906062419   2737226103   2457      
5 192.168.90.195:42518 -> 192.168.90.196:15006 4089374793   2739321309   10612     
5 192.168.90.195:58386 -> 127.0.0.1:15001      4038500400   2950474660   11617     
5 10.106.53.78:9080    -> 192.168.90.195:58386 2950475246   4038500400   1414      
5 192.168.90.194:9080  -> 192.168.90.195:59952 3108786843   1226712863   70755     
5 192.168.90.195:59952 -> 192.168.90.194:15006 1226713694   3108786843   2264      
5 192.168.90.195:1820  -> 127.0.0.1:15001      413859512    2946999562   3547      
5 10.101.38.27:9080    -> 192.168.90.195:52180 2946999898   413859512    1734      
5 192.168.97.79:32772  -> 192.168.90.195:15006 2179416164   1574152477   43524     
5 10.101.38.27:9080    -> 192.168.90.195:52168 2175956128   4266798845   252       
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868171154   85544742     41545     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868171332   85544742     8         
5 10.101.38.27:9080    -> 192.168.90.195:52174 222838970    3249360667   499       
5 192.168.90.195:44046 -> 192.168.90.194:15006 85545573     3868171332   2059      
5 192.168.90.195:1821  -> 127.0.0.1:15001      3579451633   32132519     2717      
5 192.168.90.196:9080  -> 192.168.90.195:52392 3945638463   782446889    286068    
5 192.168.90.197:9080  -> 192.168.90.195:59540 2461808444   475249932    263677    
5 192.168.90.197:9080  -> 192.168.90.195:47234 537717302    3546899657   99079     
5 192.168.97.79:38104  -> 192.168.90.195:15006 948085885    1039958021   45959     
5 10.98.184.108:9080   -> 192.168.90.196:59246 2737226327   1906062419   41344     
5 192.168.90.196:36910 -> 192.168.90.199:15006 341573247    2490492414   1833      
5 192.168.90.199:9080  -> 192.168.90.196:36910 2490492644   341573247    9         
5 10.98.184.108:9080   -> 192.168.90.197:57260 3704831603   1334557790   107609    
5 192.168.90.196:59246 -> 127.0.0.1:15001      1906062785   2737226327   2762      
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937861248   274473617    108408    
5 192.168.90.197:38158 -> 192.168.90.199:15006 274474464    2937861248   1316      
5 192.168.90.199:9080  -> 192.168.90.197:38158 2937861478   274474464    5         
5 192.168.90.195:52392 -> 192.168.90.196:15006 782447720    3945638463   9180      
5 192.168.90.197:57260 -> 127.0.0.1:15001      1334558156   3704831603   2280      
5 192.168.90.195:58398 -> 127.0.0.1:15001      3774527309   2470257777   9979      
5 192.168.90.197:45400 -> 192.168.90.199:15006 2122223715   1073516045   1171      
5 192.168.90.197:57440 -> 127.0.0.1:15001      155379806    854282369    1960      
5 192.168.90.195:59540 -> 192.168.90.197:15006 475250763    2461808444   11275     
5 10.106.53.78:9080    -> 192.168.90.195:58398 2470258362   3774527309   2106      
5 192.168.90.195:58396 -> 127.0.0.1:15001      138332072    2873834580   12105     
5 192.168.90.195:47234 -> 192.168.90.197:15006 3546900470   537717302    12309     
5 192.168.90.195:58400 -> 127.0.0.1:15001      2081128960   110626697    13155     
5 192.168.97.79:53556  -> 192.168.90.195:15006 2980104669   1955831897   41996     
5 192.168.97.79:38100  -> 192.168.90.195:15006 329224434    78402958     99863     
5 10.106.53.78:9080    -> 192.168.90.195:58396 2873835170   138332072    3905      
5 10.106.53.78:9080    -> 192.168.90.195:58400 110627287    2081128960   4793      
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868171496   85545573     43339     
5 192.168.90.194:9080  -> 192.168.90.195:44046 3868171674   85545573     8         
5 10.101.38.27:9080    -> 192.168.90.195:52184 32132855     3579451633   715       
5 192.168.90.194:9080  -> 192.168.90.195:59952 3108787185   1226713694   72898     
5 192.168.90.195:59952 -> 192.168.90.194:15006 1226714525   3108787185   2439      
